farm_id,vv_2025-06-12,vh_2025-06-12,vv_2025-06-24,vh_2025-06-24,vv_2025-07-06,vh_2025-07-06,vv_2025-07-18,vh_2025-07-18,vv_2025-07-30,vh_2025-07-30,vv_2025-08-23,vh_2025-08-23,vv_2025-09-04,vh_2025-09-04,vv_2025-09-16,vh_2025-09-16,vv_2025-09-28,vh_2025-09-28,vv_2025-10-10,vh_2025-10-10,vv_2025-10-22,vh_2025-10-22,vv_2025-11-03,vh_2025-11-03,vv_2025-11-15,vh_2025-11-15,vv_2025-11-27,vh_2025-11-27,vv_2025-12-09,vh_2025-12-09,vv_2025-12-21,vh_2025-12-21
54,-8.697292665575914,-15.9707763727881,-10.182452717196204,-16.082209771605292,-10.21184984840382,-13.51047379698241,-8.725983715219233,-14.783898579079368,-6.399362088718106,-13.078515533612006,-8.121781561619848,-12.506875827925823,-6.390202838610602,-12.65838456467865,-11.972227340314557,-15.230723772207735,-11.463573709138434,-18.229855067595054,-10.342317267541228,-18.053188026496546,-9.618960825209202,-16.62264818200876,-5.451967804036597,-14.573054550027898,-10.189129577597209,-19.967582109428875,-10.281199288709207,-19.1029878769155,-7.955933507349906,-16.92713074976504,-11.23273175331975,-17.27607423290422
55,-10.59369228257356,-20.41532499337922,-12.35675810983058,-18.30170142759169,-12.669689810255873,-17.427596159002174,-10.541002692903906,-17.495713289081028,-8.854412148206212,-16.228821451409907,-9.256092731241337,-14.330596357779754,-7.5402280625467455,-11.89605216212808,-10.085780561999462,-16.38427822041233,-10.195639271264387,-16.727628071526233,-10.771750845665135,-16.66158661553549,-9.305889660433557,-17.46441587009556,-9.01663503271194,-15.770165390868563,-10.176905294099278,-19.600656985405735,-9.845743120161238,-17.549108904514355,-8.692974012388317,-15.028074218223388,-7.212881569243431,-14.627694775926233
56,-9.648773655179152,-16.81529078782475,-4.783797614808801,-10.969233349771452,-5.53548824550714,-11.415009017590705,-6.005658847924069,-12.065150277056617,-5.604171085171262,-14.66698830182522,-8.170476924699548,-14.262536701564269,-9.432399233967505,-15.540944923768944,-8.301945553969984,-14.572717341606632,-10.163014458229483,-16.513082846597374,-8.710528716228476,-16.702894927689737,-6.9063967519485825,-16.198802586070272,-8.264945421031403,-15.135207561395763,-8.103253829075822,-17.097511102223756,-7.328642971202257,-14.633475934298929,-9.471839474614969,-15.606385796779552,-8.325103180047952,-13.464149446461299
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,-5.6476000646567135,-10.958069628668225,-5.0233827645500355,-10.548854617388256,-5.49450141298717,-11.441903623563437,-4.767645619080174,-11.092969204870604,-4.908971217212645,-11.243811299455347,-4.539692768880223,-10.478136423123516,-5.7897253521173395,-10.78268181910694,-5.768389543315733,-11.142477821187306,-5.489202336743247,-11.35397443033292,-7.189166293461511,-13.840086389971916,-8.934670291918808,-10.624209400022933,-5.255301679537556,-11.061307486226122,-8.209394652230996,-13.83162366860361,-6.907120024284076,-12.15973576905206,-7.820343787998426,-13.62385208932863,-7.435967314083134,-13.333737181719357
59,-6.6227399058226135,-11.869260322240361,-6.6129023920518035,-11.911691078855089,-6.12985415665968,-13.43191641861333,-6.080167535913161,-12.462794750755554,-5.702270445195115,-12.550728053581032,-5.9767961731922945,-11.350574072872126,-7.456354687179076,-11.855614083204664,-7.015178155162901,-11.707264907159388,-7.358011075462625,-12.461645547771415,-6.212636036879996,-13.27558099102945,-7.8055073312192755,-12.14136377359575,-6.256936463911639,-11.555104563744571,-7.714941167489593,-13.313256795958724,-6.8940781697981,-13.154528217405606,-7.029806315383275,-13.64502443546635,-7.477299850972662,-12.434671289678311
60,-9.817042116346887,-14.04697434671422,-7.01117104751159,-13.252063170036404,-8.267050447283665,-11.647558546507675,-7.311731448347004,-12.378156250127786,-7.439255287508689,-12.916173236286408,-7.065667453597846,-11.654619381252127,-6.271387023377882,-12.12918772784149,-6.040946360181233,-13.81290639052084,-8.726892924434857,-15.225449013308626,-6.768147369955813,-12.224609767871632,-7.694121694234616,-15.864510652469129,-4.6539246527077935,-11.557885888726489,-9.597034395741712,-15.620703179706005,-9.633897129936205,-13.24917916264611,-8.851073115410724,-15.352134011021024,-8.989948286397743,-16.12400981411526
61,-9.569907441202721,-13.345094544858418,-6.32085154110258,-13.090390709565833,-7.63585265069071,-12.58635034707966,-7.8602587810432345,-11.921407625653357,-7.820580405877049,-13.444251439382153,-5.1605717632134285,-13.187724676973826,-5.536022000989238,-12.11856536170885,-6.88274844212228,-14.415680932033474,-7.842815660403373,-14.431181523786478,-7.866441575018768,-14.405507331765811,-8.941798572783181,-15.812146191811106,-6.170821148026616,-12.844100935445539,-10.442894199390425,-16.76896483769343,-6.95479475121823,-15.820740106845514,-8.857002601880758,-14.1848311367654,-7.992521104494096,-15.311131981089499
62,-9.477238515031988,-15.73594716340833,-8.324819401508725,-12.746732059940708,-6.7533405405074145,-14.15871714348503,-7.612633935720932,-11.126632272833838,-8.051100441506573,-11.816753122276662,-6.5557029509202005,-13.593717609326676,-7.321537961979333,-11.29118294049315,-7.83784831446419,-14.00987149893784,-10.144923515520006,-13.714920767373059,-7.336376509440774,-14.244069903516586,-8.34736945398594,-16.883719056477037,-6.425880908899427,-13.936910586137632,-8.023588040013513,-17.124301194400505,-9.432780755979694,-16.219725987762935,-10.015887434482284,-16.34084750483741,-9.596706423267472,-16.61709364595921
63,-8.300776117639876,-17.42180778571847,-13.589016583768299,-18.32174177822514,-7.85718367250721,-15.51436166931948,-7.4715524428039695,-16.47487733646074,-7.199683170519052,-14.803606713865436,-6.767495695887556,-13.846585384651231,-7.020323783175966,-12.901884748404429,-7.06649371866991,-14.177929654955129,-7.806075033274459,-14.900500738863924,-8.302209827928277,-16.21144703229919,-9.841451933824438,-16.318224248289084,-6.144728678936456,-14.531051790282337,-8.09920863386169,-16.076872998309582,-8.406419099890819,-15.846265582389488,-10.17296505576288,-17.107315800765587,-8.150010345109598,-15.614756799450696
64,-7.448015767179035,-13.824313512218435,-8.315885988715605,-14.391178721023504,-7.172422710960046,-13.110258441816285,-5.830592493773059,-13.102129396139059,-5.279332463982723,-12.001186586586098,-7.31914454865632,-12.90802520301006,-7.000265059346722,-13.211812516499267,-6.182766328677784,-11.787654388976838,-6.751146620251811,-11.698871755666364,-6.833766308529061,-13.128685912707422,-7.351148788979705,-16.257208122323302,-4.532232073911539,-11.806714588116755,-7.822571250980753,-15.61527077032424,-6.7739930244058675,-14.322465939957054,-9.156064028830023,-15.691810491349127,-8.95427142750143,-15.748092247643529
65,-9.474737378422603,-16.01503684470666,-10.48627799207663,-16.212773534383178,-8.173525793987261,-15.719428586749306,-6.555135751843762,-14.972146658596703,-5.650686211429079,-12.273004283788904,-7.456053227737327,-14.312164403116244,-6.000083921612238,-12.970250285628126,-8.55798843276235,-14.134233997958873,-8.246315108577756,-15.211379712196472,-8.539383143541873,-16.498653041357315,-9.13723769149103,-16.81479560423291,-5.160034758050004,-13.449115947964236,-9.366249016822866,-16.21976472675518,-9.994900341490203,-17.02579480873032,-6.840015241784113,-15.204612824105459,-7.942041396328508,-15.516277255908808
66,-9.125269800381501,-17.907983023413042,-11.753359034876137,-17.25051193446003,-8.389197846565096,-15.986675795372802,-8.291812765018125,-14.724359152568812,-6.016176977075219,-14.041488299874192,-7.296873013807983,-14.728358717973826,-7.921428620598236,-15.476303159592312,-9.596211059928347,-17.585838625588366,-8.990751838495806,-15.944642697958717,-8.332721569286024,-17.18842016626365,-10.257901711756304,-16.321029397886203,-8.003473382241843,-14.1103979509439,-9.467913365102977,-17.984264636318915,-10.83393146605072,-17.562100115708812,-7.84629087604598,-13.711134306035028,-10.120724695056778,-16.34291315611346
67,-2.883469934555812,-9.85857312830015,-1.3825048189844544,-8.821083563170735,-3.6236305932059905,-8.85667403382541,-3.1641569898475903,-9.526068278903356,-2.860218672358394,-9.886297723923784,-2.2614275004276134,-10.561584398374006,-3.97272245700182,-10.226671975465829,-4.169653941916232,-11.171328001218082,-4.0217237097683265,-11.962954728303563,-4.596085830548572,-11.1847300040957,-6.366015276786828,-15.248297304687295,-4.385458559100802,-11.889025908601983,-7.991083737955637,-15.318049293226801,-6.473656868205953,-14.279400746173671,-8.108909491982894,-17.283738680647616,-6.878992144155726,-14.968300104467204
68,-8.69999285271058,-14.650156982730307,-7.012020144309078,-12.78961640477265,-6.10448003290025,-14.851311115652075,-7.190258707403654,-12.983103575553688,-6.171662067112412,-11.05344157819766,-4.887479401419103,-11.923648546773855,-5.783072501644449,-12.77932438247175,-6.997862968483819,-15.63843118839362,-7.947469841017289,-13.03003483863665,-7.9247281887572765,-12.16975051585742,-7.739489031060332,-15.796564510792702,-6.569480918883387,-12.644632226414567,-8.196728976707066,-15.730712054319813,-8.122250248026031,-14.242757575164172,-6.092763648445521,-13.667631470188411,-7.387451135951113,-13.564674608992677
69,-6.5133269994678304,-12.995798593941306,-5.605144248520154,-11.647629794189506,-5.074777975222996,-11.858002167122336,-5.558905220448275,-11.85008188560078,-4.238497345276959,-12.118331692542242,-5.173650208371518,-11.467450839893733,-4.279581189273208,-11.535239065033512,-6.583390244074986,-13.499506244268083,-9.395773299442741,-15.986008874517193,-6.949247338285974,-14.830295049045837,-9.01549859761849,-16.10453927353754,-7.512204910236827,-13.993469881726782,-9.44191572924468,-15.527635764676688,-6.703939500278149,-14.13696357360515,-6.243597350613518,-14.95113122496864,-6.966021226670989,-14.08049258335203
70,-7.74767436276643,-14.323166572656536,-6.879791428862521,-12.075961438214682,-7.555703886580588,-12.241683362368947,-6.1802840998118675,-12.67818377717555,-5.147077607002472,-12.02274934091644,-5.052675476234949,-9.6593778709171,-4.97810519199258,-11.215946775455294,-7.2254644500912635,-14.506137132079504,-9.84565152121464,-16.5579503469867,-8.722338908992372,-17.144933355802806,-9.500832381328365,-16.483976670312607,-6.644275352066923,-13.378345999549913,-8.945815203881743,-16.263263977751205,-6.903009864977219,-15.325288851533482,-4.978570217431054,-14.153652895476611,-5.5409410628929106,-13.843872536039969
71,-8.69591454556023,-16.18746272214327,-8.247322352729265,-13.778862323480467,-7.840792769141229,-13.254064779817869,-6.07075528300777,-14.110755924595002,-5.550677650782689,-13.133380434974804,-6.570352213862272,-14.886924483144568,-8.031686345513144,-14.309784150397743,-8.000756749368662,-15.970220546776503,-9.322158505810824,-18.003168663343057,-7.819131302816014,-15.947616527299385,-9.00664464273045,-16.143977650110337,-6.930201490150783,-13.306083620470904,-7.826643730427079,-15.68658699608871,-9.239747974069369,-14.263147718596185,-6.734587029782201,-14.616548997297018,-6.827652198149483,-13.500574440860806
72,-9.62982916643832,-16.60828885642803,-7.401004737979767,-12.591934034467752,-7.247544899686368,-12.582734306362621,-6.320890247710945,-12.618236759026278,-6.740772470605535,-13.87671218501042,-7.732788655835328,-14.945889639803426,-7.5234656802786475,-12.63848903364315,-9.139086111307874,-14.535752791340919,-9.331526379529105,-14.812403101871626,-9.074105143116192,-14.317872008007015,-8.749881564201415,-16.37388238880124,-8.766045638369308,-14.364863225443944,-9.203317154074394,-15.33742916538065,-9.172302222582271,-15.879131168531854,-9.509345062015,-17.08107355105549,-8.836279721172884,-14.387568430592566
73,-10.581452911311676,-15.49358160852773,-8.538539995060525,-12.216432851701843,-7.40509408355848,-11.871540174033296,-7.285895390258111,-14.283861897142033,-6.56813308357992,-12.825017548697147,-7.461791544150057,-13.24977744880838,-8.154119144934345,-14.749003440179095,-10.000025799706192,-16.347139053121293,-10.81973157384143,-16.751974614542718,-9.885981229031165,-16.25283100467086,-8.855530044840874,-16.269685797386874,-6.286107955058728,-13.18059188100549,-8.19230716904181,-14.802846669805174,-9.977567603924927,-16.052544718550966,-10.687532609729441,-17.005408763197153,-7.568700713454729,-15.533423171867671
74,-4.3879459088295905,-12.648778428186553,-4.403825524478292,-11.251098289074513,-3.8600817036959736,-11.281252901574852,-3.5683971563304335,-9.652372758313646,-3.437632345423606,-10.171575993791587,-2.778459659803472,-10.656348138102313,-2.846884436473569,-11.044702647495605,-2.4987802540243527,-10.649341792718923,-4.447910343673124,-11.307878919907326,-2.311242403481249,-10.880010072174034,-3.9311896190816986,-11.573795190872554,-2.5934765447619275,-11.565320534932223,-4.223086801608818,-12.019896581819868,-3.105260121709465,-11.51322235962407,-4.615185116695482,-12.929922079807232,-3.7303391503743724,-10.918974989278848
75,-9.087875743289402,-15.081614795543556,-6.615001518468359,-13.639085020756552,-6.81945393784761,-13.018782605114701,-7.026259629138689,-11.910617692205427,-4.5718538979288335,-12.2037428498067,-7.006862791983215,-13.516953230131959,-6.86896653866678,-13.35713070791742,-7.272417905217052,-13.525396602570698,-6.837918467222303,-14.339413839252407,-7.012897416947529,-14.355877574111231,-7.754454503418064,-15.254971978271374,-6.322497707772234,-13.128819714940608,-7.053303464857974,-13.644135763839246,-7.036499900903736,-14.434005631924263,-5.786329302421014,-13.650469598641337,-5.901535910342975,-13.490952323965802
76,-7.875292888276817,-16.102789177753127,-6.599811857983939,-13.587488872163595,-5.610202274018504,-12.988173625391896,-6.616758973900822,-12.551067559063576,-5.643801493583749,-12.77987591827302,-6.169984960654091,-13.501960549282433,-6.729177746195665,-12.862250197152056,-8.643902801358076,-13.630276130190758,-8.408982945490619,-15.486570503324424,-6.601746719610425,-14.154782945292638,-6.8837520430300545,-14.214235677912548,-5.712539436650932,-11.665730049565465,-7.778778305298639,-13.280854580293358,-6.644096483309701,-15.093113219429064,-7.545526216433956,-15.62519239686543,-8.112268126122054,-15.190792473699283
77,-10.260515539847052,-16.126484877504325,-8.004609131903896,-13.374021588327558,-8.723283683878302,-12.170020211445056,-7.84829886821647,-13.56929981133934,-6.37373155090609,-12.829982410025254,-5.559696677227533,-16.2958003758169,-6.098447422980977,-15.08824478575261,-8.806236045723798,-18.020919390858936,-7.770550148499363,-18.606001026010574,-8.179127796977548,-18.26770110863957,-4.399666857523536,-17.140473929393195,-5.205087036834866,-15.017999911994194,-6.57195874563687,-15.24836698868872,-5.73064298258184,-15.348681455557625,-4.794085986969863,-13.708741594706515,-3.565877251255321,-12.176149734437296
78,-9.369598862912289,-14.480652500203021,-7.354804865261302,-13.444352483288744,-7.62062182743529,-15.484576602994304,-8.107495627446003,-13.308551940522577,-5.078518541231183,-13.07298346109228,-6.874642753415009,-13.618468138521989,-8.535962794528324,-13.491491314510391,-8.065187118487152,-15.846062073519139,-9.024374098946076,-14.252243237980382,-6.6945385161891915,-15.01842103503006,-5.431978243728713,-13.199186470158363,-5.236215087898025,-12.629183315174679,-4.443544228881184,-11.968870908518488,-5.07453236057668,-12.278366711852392,-6.033900180311235,-12.427813019830241,-6.138472450211144,-13.450813771295536
79,-9.322223413013775,-17.47636382997687,-6.078795087679191,-14.537987405813073,-6.622343833612225,-14.17584211816627,-7.589435143546568,-15.793674867109317,-3.7036318469583716,-13.196973631785882,-9.019718463802684,-16.67618408439592,-7.829841071677608,-14.079837644774717,-9.871384609086164,-15.922906199053893,-8.723477128306218,-15.349262999286548,-7.429499039193649,-16.047029151337963,-8.415247033853753,-15.645670515334311,-6.166942638883713,-12.203204093224283,-8.495553306654692,-16.48729657049429,-7.5092326133733796,-14.18265924043717,-6.035279408316408,-14.128215824007604,-6.385156939602408,-14.325684395758106
80,-10.646157685498236,-18.85736047309682,-6.905203309900051,-15.396631696444175,-6.352911926326601,-14.429912500689781,-9.767542063025017,-16.04985229279648,-4.8545812652874085,-12.748564677894745,-10.711570140398699,-16.553876736745107,-8.960441309069044,-15.714388152930752,-9.730091337409231,-17.217423537221382,-12.114921293467125,-17.878412691854177,-8.791228786979188,-16.381800835703693,-10.026503712885305,-18.073498133828842,-6.840543129483261,-13.475793792160403,-8.921719488688124,-17.278273528073466,-8.476077529042831,-16.132500777887802,-6.684147498943425,-15.907810293386461,-5.017266608275028,-13.407460070714892
81,-11.366785862818212,-18.88006000696524,-8.030943365305475,-13.90626895305809,-8.101595949660116,-13.661640427988202,-10.976596514375625,-17.98893999265266,-5.379498759353982,-14.981249741881452,-8.120347018626099,-12.909776394497875,-7.53814570351676,-13.312956410341352,-9.033160515361505,-14.568262934551463,-10.257768893977952,-18.13644430500653,-9.557006331116977,-15.516237412540256,-10.857011554110729,-18.99974245509504,-8.107857507315114,-15.274035377414668,-9.207443073638611,-17.716300743259456,-8.931512650414668,-15.91229437581754,-10.98061640823401,-18.613131574381743,-8.033108859674869,-16.951650398195103
